OBJECTID,AREA_NAME,HOOD_ID,POPN_PROJ_2022,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,Shape__Area,Shape__Length
133,Bayview Village,52,25106,83,106,78,60,62,70,70,71,118,404.3061,500.8742,356.3922,266.5127,267.1493,293.8584,288.3269,288.6766,470.0072,25,14,14,21,9,38,28,41,59,121.7789,66.15319,63.96783,93.27944,38.77973,159.5231,115.3307,166.7005,166.7005,8,11,25,12,15,9,46,11,7,38.96926,51.97751,114.2283,53.30254,64.63289,37.78179,189.472,44.72454,44.72454,47,34,33,40,50,37,30,29,30,228.9444,160.6577,150.7813,177.6751,215.4429,155.3251,123.5687,117.9101,119.4933,0,0,0,0,1,0,1,0,0,0,0,0,0,4.308859,0,4.118956,0,0,3,5,11,9,6,15,18,4,9,14.61347,50.26044,39.9769,25.85315,62.96965,74.1412,16.26347,35.848,23.62614,0,1,0,0,1,1,1,3,5,0,4.725228,0,0,4.308859,4.197977,4.118956,12.1976,19.91556,85,23,42,30,30,52,59,45,85,414.0484,108.6802,191.9035,133.2563,129.2658,218.2948,243.0184,182.964,338.5645,8,9,5,7,7,12,12,9,6,38.96926,42.52705,22.84566,31.09315,30.16201,50.37572,49.42746,36.5928,23.89867,5159113.72143555,9504.16988724598
134,Newtonbrook East,50,17118,76,76,94,81,88,85,60,85,81,466.8878,470.7631,585.8888,497.7264,530.6959,504.8105,354.1703,501.1497,473.1861,15,8,8,11,14,28,39,43,56,92.14891,49.55401,49.86288,67.59248,84.4289,166.2905,230.2107,253.5228,253.5228,9,8,9,9,6,7,1,8,9,55.28935,49.55401,56.09574,55.30294,36.18382,41.57263,5.902839,47.16703,47.16703,36,50,42,56,64,53,38,27,38,221.1574,309.7126,261.7801,344.1072,385.9607,314.7642,224.3079,159.1887,221.9886,0,1,1,0,1,0,0,0,0,0,6,6,0,6.030636,0,0,0,0,8,8,10,19,7,10,15,9,9,49.14609,62.3286,116.7506,42.21445,59.38948,88.54259,53.06291,52.57624,49.55401,0,0,2,0,1,0,1,1,4,0,0,12.46572,0,6.030636,0,5.902839,5.895879,23.36722,22,33,26,39,34,58,46,34,22,135.1517,204.4103,162.0544,239.6461,205.0416,344.459,271.5306,200.4599,128.5197,1,6,5,9,4,9,10,8,9,6.143261,37.16551,31.1643,55.30294,24.12254,53.45053,59.02839,47.16703,52.57624,4084668.88842773,8094.49096762335
135,Bayview Woods-Steeles,49,13526,35,43,37,31,43,48,33,27,40,264.8305,328.4449,284.8126,236.0646,322.9683,356.4268,244.4263,200.4603,295.7267,16,7,18,21,7,21,16,27,15,121.0654,53.46777,138.5575,159.9147,52.57624,155.9367,118.5097,200.4603,200.4603,2,3,1,2,1,2,3,1,0,15.13317,22.91476,7.697637,15.22997,7.510891,14.85112,22.22058,7.424456,7.424456,22,34,33,39,29,21,33,10,10,166.4649,259.7006,254.022,296.9845,217.8158,155.9367,244.4263,74.24456,73.93169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.425559,0,0,0,7,1,0,4,6,6,2,2,2,52.9661,0,30.45995,45.06535,44.55335,14.81372,14.84891,14.78634,7.638252,0,0,1,0,3,3,1,0,0,0,0,7.697637,0,22.53267,22.27668,7.406859,0,0,23,14,15,6,29,22,34,27,23,174.0315,106.9355,115.4646,45.68992,217.8158,163.3623,251.8332,200.4603,170.0429,4,1,1,3,2,2,2,2,4,30.26634,7.638252,7.697637,22.84496,15.02178,14.85112,14.81372,14.84891,29.57268,4088940.44042969,8253.11494502996
136,Hillcrest Village,48,17873,65,58,41,52,70,68,50,44,41,365.9086,330.635,236.0935,296.6682,394.7665,380.4196,279.6264,247.4691,229.3963,11,10,22,18,25,27,23,40,16,61.92299,57.00604,126.6843,102.6928,140.988,151.049,128.6282,224.9719,224.9719,4,4,3,7,8,9,0,4,0,22.51745,22.80242,17.27514,39.9361,45.11617,50.34965,0,22.49719,22.49719,35,48,34,31,42,35,18,20,31,197.0277,273.629,195.7849,176.8599,236.8599,195.8042,100.6655,112.4859,173.446,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.594406,0,5.624297,0,17,7,15,27,17,17,14,9,32,95.69917,86.37568,154.0392,95.87187,95.1049,78.29539,50.61867,179.041,39.90423,1,0,0,1,1,2,0,1,1,5.629363,0,0,5.705157,5.639522,11.18881,0,5.624297,5.595032,27,46,21,20,37,46,30,56,27,151.9928,262.2278,120.9259,114.1031,208.6623,257.3427,167.7758,314.9606,151.0659,6,5,2,4,8,6,8,4,5,33.77618,28.50302,11.51676,22.82063,45.11617,33.56643,44.74023,22.49719,27.97516,5395573.64794922,9570.81679504705
137,Alderwood,20,13304,44,47,39,21,30,36,37,27,43,355.0105,379.8901,314.7954,166.9316,233.6995,275.9467,281.5829,205.2451,323.2111,9,18,17,16,25,15,28,31,68,72.61578,145.4898,137.2185,127.186,194.7496,114.9778,213.0898,235.6518,235.6518,5,2,3,4,9,5,8,0,12,40.3421,16.16553,24.21503,31.7965,70.10984,38.32592,60.8828,0,0,18,28,26,23,23,26,43,17,41,145.2316,226.3175,209.8636,182.8299,179.1696,199.2948,327.2451,129.2284,308.178,1,0,0,0,0,0,0,0,3,8.068420203,0,0,0,0,0,0,0,22.54961,8,6,10,6,8,5,12,2,7,64.54736,80.71677,47.69475,62.31986,38.32592,91.3242,15.20334,52.61575,48.4966,1,0,0,0,0,1,0,0,1,8.06842,0,0,0,0,7.665184,0,0,7.516536,37,45,45,17,20,54,47,47,37,298.5316,363.7245,363.2254,135.1351,155.7996,413.92,357.6865,357.2786,278.1118,7,3,10,7,7,7,5,4,8,56.47894,24.2483,80.71677,55.64388,54.52987,53.65629,38.05175,30.40669,60.13229,4978387.91040039,9168.59615883074
138,Long Branch,19,11494,64,67,60,65,57,59,70,95,90,623.2957,649.7915,577.3672,612.4564,524.0897,531.4358,622.6096,838.8521,783.0172,9,15,13,14,11,11,24,41,32,87.65096,145.4757,125.0962,131.9137,101.1401,99.08125,213.4662,362.0309,362.0309,12,10,10,17,35,11,8,11,30,116.8679,96.9838,96.22787,160.1809,321.8095,99.08125,71.15539,97.13024,97.13024,24,33,28,27,39,29,34,15,33,233.7359,320.0465,269.438,254.405,358.5877,261.2142,302.4104,132.4503,287.1063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.830022,0,14,14,6,14,10,30,16,1,7,136.3459,57.73672,131.9137,91.94557,270.2216,142.3108,8.830022,60.90134,135.7773,0,0,0,3,0,0,0,3,0,0,0,0,28.26722,0,0,0,26.49007,0,45,52,19,42,16,44,42,39,45,438.2548,504.3158,182.8329,395.7411,147.1129,396.325,373.5658,344.3708,391.5086,2,4,0,3,3,1,4,3,5,19.47799,38.79352,0,28.26722,27.58367,9.007386,35.57769,26.49007,43.50096,2261913.64038086,7808.45176593742
139,New Toronto,18,12102,86,103,98,101,105,108,87,116,163,748.9984,892.0066,840.8408,857.6766,879.397,895.6709,720.3179,962.6556,1346.885,9,13,10,12,12,23,20,15,40,78.38356,112.5834,85.80009,101.9022,100.5025,190.7447,165.5903,124.4813,124.4813,7,12,6,9,35,9,16,9,21,60.96499,103.9231,51.48005,76.42663,293.1323,74.63924,132.4723,74.6888,74.6888,24,42,42,26,21,25,41,18,24,209.0228,363.7308,360.3604,220.788,175.8794,207.3312,339.4602,149.3776,198.3143,0,0,1,0,2,0,0,0,0,0,0,9,0,16.75042,0,0,0,0,19,21,19,23,20,17,11,14,16,165.4764,163.0202,195.3125,167.5042,140.9852,91.07468,116.1826,132.2095,181.8654,1,1,1,3,1,2,4,3,0,8.709284,8.660258,8.580009,25.47554,8.37521,16.5865,33.11806,24.89627,0,20,43,32,22,37,42,40,24,20,174.1857,372.3911,274.5603,186.8206,309.8828,348.3165,331.1807,199.1701,165.2619,2,5,5,1,1,2,5,5,7,17.41857,43.30129,42.90004,8.491848,8.37521,16.5865,41.39758,41.49377,57.84168,3483680.29003906,11167.2271431776
140,Stonegate-Queensway,16,26504,95,73,81,105,88,91,109,82,104,371.0938,285.7367,316.3939,406.111,335.801,344.0844,411.5382,310.818,392.3936,39,32,14,35,34,36,49,70,138,152.3438,125.2544,54.68536,135.3703,129.7413,136.1213,185.0034,265.3324,265.3324,10,20,12,8,12,11,13,5,10,39.0625,78.28401,46.87317,30.94179,45.79104,41.59262,49.08253,18.95232,18.95232,70,45,49,50,39,64,35,30,44,273.4375,176.139,191.3988,193.3862,148.8209,241.9934,132.1453,113.7139,166.0127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.790463,0,23,15,16,26,27,24,20,19,7,89.84375,62.49756,100.5608,103.0298,90.74754,75.51159,72.0188,26.41111,58.71301,3,2,0,0,1,2,0,0,0,11.71875,7.828402,0,0,3.81592,7.562294,0,0,0,95,61,52,58,79,73,98,59,95,371.0938,238.7663,203.1171,224.328,301.4577,276.0237,370.0068,223.6373,358.4365,8,8,4,6,8,4,5,7,9,31.25,31.31361,15.62439,23.20634,30.52736,15.12459,18.8779,26.53324,33.95714,7945942.41845703,11852.9163162194
141,Kingsway South,15,10089,23,33,27,20,31,29,11,30,21,244.8632,351.9625,287.8158,209.7095,319.0285,293.7304,110.4307,300.541,208.1475,18,16,9,21,10,29,17,35,63,191.6321,170.6485,95.9386,220.195,102.9124,293.7304,170.6656,350.6311,350.6311,12,16,14,8,7,7,12,6,6,127.7547,170.6485,149.2378,83.88382,72.0387,70.90044,120.4698,60.1082,60.1082,24,23,27,31,18,25,21,9,13,255.5094,245.3072,287.8158,325.0498,185.2424,253.2158,210.8222,90.16229,128.8532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,10,15,16,13,4,14,8,95.81603,106.5984,157.2822,164.6599,131.6722,40.15661,140.2525,79.29428,181.314,0,0,0,1,0,0,0,0,0,0,0,0,10.48548,0,0,0,0,0,24,34,19,28,27,23,14,17,24,255.5094,362.628,202.537,293.5934,277.8635,232.9586,140.5481,170.3065,237.8828,3,3,2,6,4,4,3,3,4,31.93868,31.99659,21.31969,62.91286,41.16497,40.51453,30.11746,30.0541,39.64714,2638166.80566406,8062.16130080889
142,Etobicoke West Mall,13,12544,45,59,46,53,45,52,63,48,52,390.0494,505.6998,388.9734,441.6667,368.8524,420.5759,506.7975,385.6661,414.5408,11,14,15,9,9,12,10,16,31,95.34541,119.9966,126.8392,75,73.77049,97.05597,80.44405,128.5554,128.5554,10,2,1,2,2,3,2,4,4,86.67764,17.14237,8.455944,16.66667,16.39344,24.26399,16.08881,32.13884,32.13884,26,25,14,8,16,8,14,12,21,225.3619,214.2796,118.3832,66.66666,131.1475,64.70398,112.6217,96.41652,167.4107,1,0,1,0,0,2,1,0,0,8.667764584,0,8,0,0,16.17599,8.044405,0,0,15,5,4,4,6,10,9,2,5,130.0165,33.82378,33.33333,49.18033,80.87997,72.39964,16.06942,39.8597,42.85592,1,2,1,1,3,4,6,0,1,8.667765,17.14237,8.455944,8.333333,24.59016,32.35199,48.26643,0,7.971939,24,25,19,15,23,19,29,18,24,208.0264,214.2796,160.6629,125,188.5246,153.672,233.2878,144.6248,191.3265,0,3,0,4,3,6,7,3,5,0,25.71355,0,33.33333,24.59016,48.52798,56.31084,24.10413,39.8597,1796406.21850586,6475.59411153766
143,Markland Wood,12,10741,23,12,26,23,24,14,42,25,34,214.6924,112.202,242.8999,213.9137,221.4839,128.7593,387.2395,232.7313,316.5441,8,15,13,9,19,9,29,22,28,74.67563,140.2525,121.4499,83.70536,175.3415,82.77384,267.3797,204.8036,204.8036,32,6,1,3,5,9,1,1,1,298.7025,56.10098,9.342302,27.90178,46.14249,82.77384,9.219989,9.309254,9.309254,52,19,19,13,25,25,12,9,12,485.3916,177.6531,177.5037,120.9077,230.7124,229.9273,110.6399,83.78328,111.7214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,10,4,13,17,8,11,84.01008,93.42302,93.00595,36.91399,119.5622,156.7398,74.47403,102.4113,28.05049,0,0,0,0,1,1,0,0,0,0,0,0,0,9.228498,9.197094,0,0,0,58,38,44,31,22,18,16,23,58,541.3983,355.3062,411.0613,288.3185,203.0269,165.5477,147.5198,214.1128,539.9869,3,2,2,1,2,3,7,0,3,28.00336,18.70033,18.6846,9.300595,18.457,27.59128,64.53992,0,27.93036,2953929.59277344,7845.48600224278
144,Eringate-Centennial-West Deane,11,19446,55,64,61,58,34,44,42,39,57,286.2645,335.061,320.6982,302.5561,175.3391,225.329,215.186,201.0517,293.1194,28,24,30,29,27,41,51,66,89,145.7347,125.6479,157.7204,151.278,139.2399,209.9657,261.2973,340.2413,340.2413,5,2,4,4,2,3,4,0,0,26.02405,10.47066,21.02939,20.86594,10.31406,15.36334,20.4939,0,0,39,28,28,18,33,20,12,14,18,202.9876,146.5892,147.2057,93.89671,170.182,102.4223,61.48171,72.17239,92.56403,0,0,0,0,2,1,0,0,0,0,0,0,0,10.31406,5.121114,0,0,0,13,15,13,18,9,11,20,4,12,67.66252,68.34551,93.89671,46.41328,56.33226,102.4695,20.62068,61.70935,78.52992,0,4,3,1,3,2,4,1,1,0,20.94131,15.77204,5.216484,15.4711,10.24223,20.4939,5.15517,5.142446,71,46,42,29,42,36,37,34,71,369.5414,240.8251,220.8086,151.278,216.5953,184.3601,189.5686,175.2758,365.1136,6,4,4,2,4,4,3,2,3,31.22886,20.94131,21.02939,10.43297,20.62813,20.48446,15.37043,10.31034,15.42734,8645666.10229492,15361.9159031343
145,Princess-Rosethorn,10,12308,24,15,35,27,21,26,23,25,27,209.6436,131.9261,308.9962,234.2327,178.1322,216.6486,190.0984,205.5921,219.3695,21,19,24,19,21,28,20,23,61,183.4382,167.1064,211.8831,164.8304,178.1322,233.3139,165.3029,189.1447,189.1447,3,4,3,3,6,5,2,5,1,26.20545,35.1803,26.48539,26.02585,50.8949,41.6632,16.53029,41.11842,41.11842,34,29,33,29,22,33,12,12,13,296.9951,255.0572,291.3393,251.5832,186.6146,274.9771,99.18175,98.68421,105.6224,0,0,1,0,1,0,0,0,0,0,0,9,0,8.482484,0,0,0,0,22,4,37,7,3,15,9,2,2,192.1733,326.6531,60.72699,25.44745,124.9896,74.38631,16.44737,16.24959,35.1803,0,0,1,3,1,0,1,1,1,0,0,8.828463,26.02585,8.482484,0,8.265146,8.223684,8.124797,91,74,53,30,37,33,37,34,91,794.8987,650.8355,467.9085,260.2585,313.8519,274.9771,305.8104,279.6053,739.3565,4,4,3,3,6,4,4,2,2,34.9406,35.1803,26.48539,26.02585,50.8949,33.33055,33.06059,16.44737,16.24959,5171364.75512695,11052.1232528104
146,Edenbridge-Humber Valley,9,16942,25,24,29,28,23,35,33,35,31,161.4987,154.5197,185.6475,176.0342,141.6867,211.9542,197.9129,208.9927,182.9772,26,23,28,18,18,23,37,29,74,167.9587,148.0814,179.2459,113.1648,110.8852,139.2842,221.9024,173.1653,173.1653,3,11,5,11,3,1,4,6,2,19.37984,70.82153,32.00819,69.1563,18.48087,6.055835,23.98944,35.82731,35.82731,43,40,46,42,45,53,23,16,30,277.7778,257.5328,294.4754,264.0513,277.2131,320.9593,137.9393,95.5395,177.0747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,5,6,3,9,0,6,45.21964,25.60656,31.43468,36.96175,18.16751,53.97625,0,35.41494,45.06824,0,0,2,0,0,3,1,2,2,0,0,12.80328,0,0,18.16751,5.997361,11.94244,11.80498,87,83,47,37,23,33,27,24,87,562.0155,534.3806,300.877,232.6166,141.6867,199.8425,161.9288,143.3092,513.5167,3,4,2,4,5,10,1,2,9,19.37984,25.75328,12.80328,25.14774,30.80145,60.55835,5.997361,11.94244,53.12242,5511639.22265625,11180.3436887409
147,Humber Heights-Westmount,8,11277,24,34,31,38,39,36,23,31,32,233.3269,330.2253,300.1549,361.3541,362.622,328.3773,207.5438,278.0518,283.7634,27,26,17,26,15,19,23,20,29,262.4927,252.5253,164.6011,247.2423,139.47,173.3102,207.5438,179.3883,179.3883,3,3,1,1,3,1,1,3,4,29.16586,29.13753,9.682417,9.509319,27.894,9.121591,9.023642,26.90824,26.90824,19,20,23,31,29,23,9,16,10,184.7171,194.2502,222.6956,294.7889,269.642,209.7966,81.21278,143.5106,88.67606,1,0,1,1,2,0,0,2,1,9.721952168,0,10,10,18.596,0,0,17.93883,8.867606,11,6,11,5,5,5,2,1,9,106.9415,106.5066,47.5466,46.49001,45.60796,18.04728,8.969415,79.80846,58.27506,1,4,7,3,3,7,0,5,1,9.721952,38.85004,67.77692,28.52796,27.894,63.85114,0,44.84707,8.867606,68,36,28,23,35,13,36,33,68,661.0928,349.6504,271.1077,218.7143,325.43,118.5807,324.8511,295.9907,602.9973,1,2,4,6,3,5,1,5,1,9.721952,19.42502,38.72967,57.05592,27.894,45.60796,9.023642,44.84707,8.867606,2802718.33203125,9088.13324332239
148,Willowridge-Martingrove-Richview,7,23811,83,71,98,99,78,96,95,57,97,366.9968,312.9546,429.5608,428.8313,333.3333,405.7996,400.3709,240.9842,407.3748,45,35,49,43,53,43,69,57,104,198.9742,154.2734,214.7804,186.2601,226.4957,181.7644,290.7957,240.9842,240.9842,2,11,2,3,3,2,1,6,5,8.843297,48.48592,8.766547,12.99489,12.82051,8.454157,4.21443,25.36676,25.36676,43,36,35,39,66,42,21,21,27,190.1309,158.6812,153.4146,168.9335,282.0513,177.5373,88.50304,88.78366,113.393,0,1,0,0,2,1,0,2,0,0,4,0,0,8.547009,4.227078,0,8.455587,0,20,15,53,20,17,38,16,6,15,88.43297,232.3135,86.63259,72.64957,160.629,67.43089,25.36676,62.99609,66.11716,2,2,3,3,5,5,7,3,4,8.843297,8.815621,13.14982,12.99489,21.36752,21.13539,29.50101,12.68338,16.79896,118,59,51,41,69,37,43,53,118,521.7545,260.0608,223.547,177.5968,294.8718,156.4019,181.2205,224.0731,495.5693,4,3,4,4,4,3,4,3,5,17.68659,13.22343,17.53309,17.32652,17.09402,12.68124,16.85772,12.68338,20.9987,5517456.67089844,12059.183157938
149,Kingsview Village-The Westway,6,22765,92,121,128,107,97,97,100,99,129,406.2707,535.2561,565.6459,469.9372,423.0266,421.2446,435.5211,434.9736,566.6594,57,50,42,36,55,40,60,82,116,251.7112,221.1802,185.6025,158.1097,239.8604,173.7091,261.3127,360.2812,360.2812,0,6,2,4,5,5,5,3,5,0,26.54163,8.838217,17.56775,21.80549,21.71364,21.77605,13.18102,13.18102,38,33,34,39,39,27,14,17,14,167.8075,145.9789,150.2497,171.2855,170.0829,117.2537,60.97295,74.69244,61.49791,2,1,2,2,2,0,0,1,0,8.831971738,4,9,9,8.722198,0,0,4.393673,0,18,32,26,13,18,14,6,9,10,79.48775,114.8968,57.09517,78.49978,60.79819,26.13127,39.54306,43.92708,141.5553,3,7,16,10,3,3,2,7,1,13.24796,30.96523,70.70573,43.91936,13.0833,13.02818,8.710422,30.75571,4.392708,110,54,54,47,53,41,66,94,110,485.7585,238.8746,238.6319,206.421,231.1382,178.0518,287.4439,413.0053,483.1979,5,4,5,6,3,2,7,8,6,22.07993,17.69442,22.09554,26.35162,13.0833,8.685456,30.48648,35.14938,26.35625,5063357.87695313,10449.2474450004
150,Elms-Old Rexdale,5,9852,45,53,69,62,56,71,49,69,64,458.3418,543.1441,709.7305,632.976,567.0886,715.3652,494.0014,701.1483,649.6143,7,19,16,12,33,28,42,51,59,71.29762,194.712,164.5752,122.5115,334.1772,282.1159,423.4298,518.24,518.24,1,4,2,3,2,1,2,0,2,10.18537,40.99201,20.5719,30.62787,20.25316,10.07557,20.16332,0,0,8,17,10,12,7,10,13,10,9,81.48299,174.216,102.8595,122.5115,70.88608,100.7557,131.0616,101.6157,91.35201,0,0,0,2,0,0,0,0,1,0,0,0,20,0,0,0,0,10.15022,14,8,21,22,13,16,7,7,15,142.5952,216.0049,224.6044,131.6456,161.2091,70.57163,71.13098,152.2534,81.98402,2,4,4,6,3,9,0,7,6,20.37075,40.99201,41.1438,61.25574,30.37975,90.6801,0,71.13098,60.90134,31,24,24,20,19,25,35,18,31,315.7466,245.952,246.8628,204.1858,192.4051,251.8892,352.8582,182.9082,314.6569,1,1,0,2,1,4,2,3,0,10.18537,10.248,0,20.41858,10.12658,40.30227,20.16332,30.48471,0,2931076.98779297,9356.74744779099
151,Rexdale-Kipling,4,10722,50,59,70,86,76,58,49,48,58,467.0278,552.2793,655.8606,802.5383,702.7277,534.316,452.6141,447.0522,540.9438,13,9,22,23,57,52,40,40,55,121.4272,84.24599,206.1276,214.6323,527.0458,479.0419,369.4809,372.5435,372.5435,0,1,2,2,1,1,1,2,1,0,9.360666,18.73887,18.66368,9.246417,9.212344,9.237022,18.62718,18.62718,17,17,16,13,18,14,18,29,21,158.7895,159.1313,149.911,121.3139,166.4355,128.9728,166.2664,270.0941,195.859,0,0,0,1,0,2,0,0,2,0,0,0,9,0,18.42469,0,0,18.65324,14,11,15,30,22,22,14,10,13,130.7678,140.5415,279.9552,203.4212,202.6716,129.3183,93.13589,121.246,102.9673,0,1,3,3,3,5,1,1,1,0,9.360666,28.10831,27.99552,27.73925,46.06172,9.237022,9.313588,9.326618,58,20,13,19,35,46,42,55,58,541.7523,187.2133,121.8027,177.305,323.6246,423.7679,387.9549,512.2474,540.9438,2,1,0,1,3,3,1,2,9,18.68111,9.360666,0,9.331841,27.73925,27.63703,9.237022,18.62718,83.93956,2505653.49902344,7067.21345472777
152,Thistletown-Beaumond Heights,3,10533,63,58,48,56,53,75,56,61,52,605.5945,557.5315,460.2551,533.9944,500.8978,704.9535,527.5554,578.8026,493.6865,10,14,15,23,44,52,43,44,55,96.12611,134.5766,143.8297,219.3192,415.8397,488.7677,405.0871,417.4969,417.4969,2,5,3,0,0,0,0,1,0,19.22522,48.06306,28.76594,0,0,0,0,9.488566,9.488566,22,23,23,17,16,14,11,8,17,211.4775,221.0901,220.5389,162.1055,151.2144,131.5913,103.6269,75.90853,161.3975,0,1,0,0,2,0,0,0,0,0,10,0,0,18.90181,0,0,0,0,20,24,16,24,11,10,9,6,16,192.2522,153.4184,228.8548,103.9599,93.9938,84.78568,56.9314,151.9035,230.7027,0,2,3,2,1,2,1,1,5,0,19.22522,28.76594,19.07123,9.450903,18.79876,9.420631,9.488566,47.46986,27,55,36,20,35,39,55,40,27,259.5405,528.6937,345.1913,190.7123,330.7816,366.5758,518.1347,379.5427,256.3372,1,3,1,4,2,4,5,2,2,9.612612,28.83784,9.588647,38.14246,18.90181,37.59752,47.10316,18.97713,18.98794,3339551.79443359,10828.6019642605
